Price,Close,High,Low,Open,Volume
Ticker,XLI,XLI,XLI,XLI,XLI
Date,,,,,
1998-12-22,14.582220077514648,14.58222007751465,14.53328645309346,14.53328645309346,600
1998-12-23,14.836666107177734,14.87581298344997,14.689865321156846,14.689865321156846,900
1998-12-24,15.032408714294434,15.042195438717803,14.924754745637378,14.973688367754221,1400
1998-12-28,15.11070442199707,15.120491147658985,15.03241061670175,15.03241061670175,7400
1998-12-29,15.32601261138916,15.326012611389162,15.188998450112374,15.188998450112374,1400
1998-12-30,15.257503509521484,15.316223856575446,15.218356611485508,15.316223856575446,2800
1998-12-31,15.384729385375977,15.384729385375977,15.228141808934492,15.25750197951727,33100
1999-01-04,15.169417381286621,15.560886216932728,15.169417381286621,15.404298682674286,6400
1999-01-05,15.482592582702637,15.511952745628117,15.257498000273964,15.326005047100082,2000
1999-01-06,15.815347671508789,15.864281296730042,15.62939989566803,15.62939989566803,13500
1999-01-07,15.678328514099121,15.7370488456126,15.56088785107216,15.697901957936946,13100
1999-01-08,15.795771598815918,15.815345045654599,15.5511035133324,15.639184024106466,11000
1999-01-11,15.648959159851074,15.756613037748735,15.58045214664347,15.756613037748735,2200
1999-01-12,15.463018417358398,15.60981922511813,15.414084814771822,15.57067234304887,6500
1999-01-13,15.071548461914062,15.257496137742873,15.032401582792208,15.051975022353135,1700
1999-01-14,15.003058433532715,15.169432858431643,15.003058433532715,15.032418626161938,4100
1999-01-15,15.257503509521484,15.29665040755746,15.081342468359594,15.081342468359594,4900
1999-01-19,15.228140830993652,15.394515120278287,15.1009134333054,15.394515120278287,10100
1999-01-20,15.159631729125977,15.345579439166903,15.159631729125977,15.267285666518092,1700
1999-01-21,15.032408714294434,15.120489234104754,15.022621989871066,15.120489234104754,2500
1999-01-22,14.73880386352539,14.875817976466529,14.73880386352539,14.817097642348898,8700
1999-01-25,14.98346996307373,14.98346996307373,14.787735541609672,14.807308983756077,4600
1999-01-26,14.98346996307373,14.98346996307373,14.98346996307373,14.98346996307373,0
1999-01-27,15.100914001464844,15.159634341068724,15.100914001464844,15.159634341068724,500
1999-01-28,15.120489120483398,15.149849293532881,15.00304842828547,15.051982050034608,1900
1999-01-29,15.218356132507324,15.286863201914109,15.003048200085999,15.179209235703446,109200
1999-02-01,15.23792839050293,15.34558234830353,15.237928390502931,15.34558234830353,2400
1999-02-02,15.120489120483398,15.149849293532881,14.944328082186505,15.130275844833227,20700
1999-02-03,15.267292976379395,15.267292976379395,15.120492082375746,15.120492082375746,20100
1999-02-04,15.286864280700684,15.296651005592297,15.188997031784545,15.247717381134228,6100
1999-02-05,15.23792839050293,15.335795624867112,15.218354943630095,15.335795624867112,4300
1999-02-08,15.286864280700684,15.345584630050366,15.12048995754325,15.345584630050366,2900
1999-02-09,15.081339836120605,15.257500846536031,15.081339836120605,15.257500846536031,4100
1999-02-10,15.14006233215332,15.14006233215332,15.061768538580452,15.14006233215332,5400
1999-02-11,15.34557819366455,15.34557819366455,15.237924265010017,15.237924265010017,3500
1999-02-12,15.257503509521484,15.277076958539471,15.228143335994503,15.277076958539471,2600
1999-02-16,15.335797309875488,15.365157483410668,15.326010585363761,15.35537075889894,3800
1999-02-17,15.335797309875488,15.502171626574839,15.208569891223043,15.208569891223043,5400
1999-02-18,15.335797309875488,15.365157483410668,15.198783166711316,15.237930064758222,4300
1999-02-19,15.433656692504883,15.453230131556886,15.267282460562852,15.267282460562852,2800
