Price,Close,High,Low,Open,Volume
Ticker,XLRE,XLRE,XLRE,XLRE,XLRE
Date,,,,,
2015-10-08,21.580570220947266,21.580570220947266,21.437700658617317,21.437700658617317,2000
2015-10-09,21.54485321044922,21.573427940478407,21.473417747894363,21.573427940478407,4300
2015-10-12,21.680578231811523,21.730582641721384,21.62343014012626,21.730582641721384,2300
2015-10-13,21.54485321044922,21.54485321044922,21.54485321044922,21.54485321044922,500
2015-10-14,21.54485321044922,21.54485321044922,21.54485321044922,21.54485321044922,0
2015-10-15,21.480558395385742,21.480558395385742,21.45198503191184,21.45198503191184,2500
2015-10-16,21.88916778564453,21.9020258672169,21.856307941066714,21.856307941066714,400
2015-10-19,22.144908905029297,22.152052587533092,21.930603879987874,21.930603879987874,2000
2015-10-20,22.166343688964844,22.402079801254033,22.137768954133016,22.402079801254033,3200
2015-10-21,22.1842041015625,22.1842041015625,22.1842041015625,22.1842041015625,400
2015-10-22,22.464942932128906,22.475657776728227,22.271353594595777,22.27349683601932,2200
2015-10-23,22.194915771484375,22.194915771484375,22.102050613714226,22.182771646138406,3500
2015-10-26,22.223491668701172,22.23063535236817,22.16491428014276,22.16491428014276,600
2015-10-27,22.229196548461914,22.2306258295904,22.144903024825197,22.18776374594892,3400
2015-10-28,22.148479461669922,22.380644367905436,22.148479461669922,22.316352589640776,3200
2015-10-29,22.24920654296875,22.24920654296875,22.152054903293568,22.16634226979475,3900
2015-10-30,22.109189987182617,22.109189987182617,22.109189987182617,22.109189987182617,200
2015-11-02,22.109189987182617,22.109189987182617,22.109189987182617,22.109189987182617,100
2015-11-03,22.39493751525879,22.5735255315487,22.373506462797362,22.5735255315487,500
2015-11-04,22.302066802978516,22.51637319986308,22.302066802978516,22.51637319986308,1900
2015-11-05,22.21634292602539,22.344926477714253,22.10919042045735,22.344926477714253,23800
2015-11-06,21.39484214782715,21.702012351866486,21.39484214782715,21.702012351866486,9000
2015-11-09,21.22339630126953,21.50485169588548,21.14481851135378,21.473419762408234,45500
2015-11-10,21.451988220214844,21.509136318174214,21.323404659176727,21.509136318174214,27200
2015-11-11,21.526287078857422,21.616295052480215,21.42341965541549,21.505569984716722,27100
2015-11-12,21.39484214782715,21.487707304858898,21.33055036122122,21.33055036122122,63900
2015-11-13,21.11624526977539,21.337695376360216,21.113388068806287,21.30197695795056,47700
2015-11-16,21.09481430053711,21.15910608725285,21.09481430053711,21.09481430053711,4200
2015-11-17,21.42341423034668,21.559141478635073,21.380553496025463,21.430557913153244,25700
2015-11-18,21.677011489868164,21.677011489868164,19.073199420473024,21.173393371814466,28600
2015-11-19,21.79487419128418,21.82344755557429,21.723438736781958,21.723438736781958,3500
2015-11-20,21.97346305847168,21.980606740470257,21.937744648478795,21.937744648478795,600
2015-11-23,22.08776092529297,22.153480624649333,22.08776092529297,22.12347797548428,2400
2015-11-24,21.75201416015625,22.15919449258473,21.75201416015625,22.15919449258473,2500
2015-11-25,21.75201416015625,21.75201416015625,21.75201416015625,21.75201416015625,0
2015-11-27,21.916316986083984,21.916316986083984,21.916316986083984,21.916316986083984,0
2015-11-30,21.966320037841797,22.14490800562913,21.94631827265077,22.14490800562913,1600
2015-12-01,22.32992935180664,22.32992935180664,22.13062426421595,22.13062426421595,5600
2015-12-02,21.873456954956055,22.302067028013635,21.873456954956055,22.223489241296114,4400
2015-12-03,21.437705993652344,21.694873177370816,21.437705993652344,21.694873177370816,800
2015-12-04,21.873456954956055,22.02347020802257,21.65200687302235,21.65200687302235,4400
2015-12-07,21.873456954956055,21.873456954956055,21.873456954956055,21.873456954956055,0
2015-12-08,21.94489288330078,21.973467617223378,21.37341183003187,21.630578985262034,4600
2015-12-09,21.823450088500977,21.823450088500977,21.794876720894518,21.794876720894518,600
2015-12-10,21.644872665405273,21.644872665405273,21.644872665405273,21.644872665405273,700
2015-12-11,21.52913475036621,21.55913739495986,21.52913475036621,21.55913739495986,300
2015-12-14,21.5955810546875,21.62344047316197,21.49485686479532,21.502000549984427,600
2015-12-15,21.844879150390625,21.994893744872098,21.844879150390625,21.94703121251594,4100
2015-12-16,22.237773895263672,22.237773895263672,22.04489991909776,22.04489991909776,1600
2015-12-17,22.20920753479004,22.473517056358034,22.186348561238617,22.473517056358034,2400
2015-12-18,21.920299530029297,22.093639457670967,21.920299530029297,22.074138388635248,1400
2015-12-21,21.95641326904297,21.996859117662797,21.95641326904297,21.996859117662797,500
2015-12-22,22.158649444580078,22.158649444580078,22.158649444580078,22.158649444580078,200
2015-12-23,22.37531852722168,22.37531852722168,22.209201254959076,22.209201254959076,4500
2015-12-24,22.396987915039062,22.396987915039062,22.285761824216163,22.285761824216163,300
2015-12-28,22.3370418548584,22.411434121252352,22.331986123262052,22.411434121252352,2100
2015-12-29,22.707555770874023,22.74366774430811,22.57032779217423,22.57032779217423,3500
2015-12-30,22.707555770874023,22.815893068759763,22.707555770874023,22.801447728352738,2000
2015-12-31,22.522661209106445,22.67144437086875,22.522661209106445,22.620887052676878,36800
2016-01-04,21.9997501373291,22.37532073765552,21.92824804130393,22.37532073765552,1900
2016-01-05,22.6663875579834,22.6663875579834,22.339208712955784,22.339208712955784,1500
2016-01-06,22.447547912597656,22.52338389267927,22.259762596978664,22.259762596978664,3700
2016-01-07,22.03586196899414,22.20920191620082,22.033695030236334,22.188257137514423,1500
2016-01-08,21.74696159362793,22.04236093803506,21.725293584094977,22.035861499483563,4000
2016-01-11,21.876970291137695,21.876970291137695,21.876970291137695,21.876970291137695,500
2016-01-12,21.638626098632812,21.746964784610952,21.638626098632812,21.69640746586575,2300
2016-01-13,21.414722442626953,21.876963599943803,21.414722442626953,21.840850256162607,3300
2016-01-14,21.48695182800293,21.543286726370056,21.306389207599544,21.543286726370056,3700
2016-01-15,21.125831604003906,21.161943585626805,21.050717469954538,21.050717469954538,1400
2016-01-19,21.270278930664062,21.31361357729305,21.20166424778596,21.31361357729305,4700
2016-01-20,20.699695587158203,20.86581284238588,20.309681101946126,20.699695587158203,4600
2016-01-21,20.85859489440918,20.85859489440918,20.85859489440918,20.85859489440918,100
2016-01-22,21.291942596435547,21.291942596435547,21.27533169596202,21.281109280684692,300
2016-01-25,21.291942596435547,21.291942596435547,21.291942596435547,21.291942596435547,0
2016-01-26,21.48117446899414,21.563511256198584,21.371392086054882,21.371392086054882,500
2016-01-27,21.291942596435547,21.291942596435547,21.291942596435547,21.291942596435547,900
2016-01-28,21.060827255249023,21.299169896668324,21.060827255249023,21.29194722540305,1700
2016-01-29,21.082494735717773,21.089717406800336,20.95248941139898,20.95248941139898,600
2016-02-01,21.53028678894043,21.53028678894043,21.38367057820771,21.38367057820771,700
2016-02-02,21.255828857421875,21.436391452027795,21.255828857421875,21.436391452027795,1100
2016-02-03,21.277502059936523,21.43639807392746,20.979213861942203,21.43639807392746,3800
2016-02-04,21.405330657958984,21.411109618926016,21.265937160135127,21.265937160135127,1500
2016-02-05,21.016040802001953,21.096932490181423,21.016040802001953,21.096932490181423,200
2016-02-08,19.90233612060547,20.29524087443915,19.90233612060547,20.29524087443915,700
2016-02-09,19.74633026123047,19.89800221636616,19.552044134794436,19.80411025046077,1400
2016-02-10,20.165231704711914,20.165231704711914,20.165231704711914,20.165231704711914,300
2016-02-11,19.659652709960938,19.717432678974852,19.659652709960938,19.717432678974852,800
2016-02-12,19.854665756225586,19.867666011538425,19.65965779378254,19.65965779378254,1800
2016-02-16,19.854665756225586,19.854665756225586,19.854665756225586,19.854665756225586,100
2016-02-17,20.475797653198242,20.548022963556797,20.45990723081777,20.511909619585914,2600
2016-02-18,20.72858428955078,20.72858428955078,20.57041157205609,20.57041157205609,3900
2016-02-19,20.699695587158203,20.699695587158203,20.699695587158203,20.699695587158203,200
2016-02-22,21.01749038696289,21.05721438593741,20.999434399497257,21.01749038696289,800
2016-02-23,20.909149169921875,20.909149169921875,20.909149169921875,20.909149169921875,300
2016-02-24,20.926485061645508,20.926485061645508,20.88026025070707,20.88676106676484,800
