Price,Close,High,Low,Open,Volume
Ticker,XLK,XLK,XLK,XLK,XLK
Date,,,,,
1998-12-22,23.943206787109375,24.281750422812042,23.744750173076778,24.211706911977007,300500
1998-12-23,24.515233993530273,24.515233993530273,24.02492931365967,24.468538309733074,338300
1998-12-24,24.42183494567871,24.515226283903104,24.328443607454318,24.515226283903104,243700
1998-12-28,24.491884231567383,24.795406152454298,24.351797191158035,24.795406152454298,309300
1998-12-29,24.561927795410156,24.666993075903832,24.28175371409369,24.608623475629567,123800
1998-12-30,24.468528747558594,24.760376657238446,24.34011566729946,24.42183308200982,95600
1998-12-31,24.375146865844727,24.585277442274425,24.165016289415032,24.468538233146816,77200
1999-01-04,24.655315399169922,25.07557645711032,24.351793523990747,24.398489197095234,650600
1999-01-05,25.285696029663086,25.425782988276175,24.702000368775202,24.702000368775202,295200
1999-01-06,26.0328369140625,26.102880421454596,25.70596721289938,25.91609773507567,624700
1999-01-07,25.95112419128418,26.172928671551567,25.612580510876064,25.776015391073084,534600
1999-01-08,26.056188583374023,26.56984104648713,25.76434059296885,26.523145368022305,532800
1999-01-11,26.313011169433594,26.803315725385772,26.03283713746092,26.803315725385772,497900
1999-01-12,25.600906372070312,26.569841724957605,25.600906372070312,26.523146045300386,486000
1999-01-13,25.589235305786133,26.266322736322444,23.908190650661496,23.908190650661496,548300
1999-01-14,25.239015579223633,25.869407272691753,25.075580695731897,25.65927670820238,366300
1999-01-15,25.986143112182617,25.997817030921244,25.285707987865027,25.40244717525129,653900
1999-01-19,26.88503074645996,26.896704663414567,26.16124789527433,26.616530656504,437300
1999-01-20,27.130178451538086,28.005722076265002,27.083482791552647,27.550439391407004,1132200
1999-01-21,26.42975425720215,27.130189440696906,26.24297154160355,27.083493761797257,1492900
1999-01-22,25.962797164916992,26.45310178763575,25.69429701438053,25.962797164916996,1291000
1999-01-25,26.4180850982666,26.429759020095265,25.846062928662068,26.2896719581513,946600
1999-01-26,27.480411529541016,27.50375937281165,26.709932701609958,26.709932701609958,713900
1999-01-27,26.89671516418457,28.005737707846695,26.89671516418457,27.8306288851632,1366900
1999-01-28,27.84229850769043,27.85397242740015,27.35199387988204,27.457059157269555,903600
1999-01-29,28.250885009765625,28.274232848616673,27.59714552193634,27.924015265850983,933600
1999-02-01,28.274234771728516,28.671148059192912,28.064104207776776,28.507713176119335,913000
1999-02-02,27.795595169067383,28.390964910193986,27.36366025883828,28.390964910193986,1259200
1999-02-03,27.994062423706055,28.43767141957796,27.503757744058156,27.690540479162117,1334100
