Price,Close,High,Low,Open,Volume
Ticker,XLU,XLU,XLU,XLU,XLU
Date,,,,,
1998-12-22,11.91382122039795,12.082324715919555,11.91382122039795,12.082324715919555,7900
1998-12-23,11.86389446258545,11.901339684455786,11.838930981338557,11.901339684455786,24100
1998-12-24,12.082320213317871,12.107283684832991,12.044875006045192,12.069838477560312,23800
1998-12-28,12.01991081237793,12.082319487416237,12.001188209866438,12.057356017400915,3100
1998-12-29,12.21961784362793,12.250822179285814,12.06983703247008,12.06983703247008,12000
1998-12-30,12.119768142700195,12.313235090395203,12.119768142700195,12.282030743992783,70400
1998-12-31,12.076079368591309,12.076079368591309,11.994948086011625,12.076079368591309,21600
1999-01-04,11.88261604309082,12.082323875747809,11.832689084926573,11.988710829189845,109300
1999-01-05,12.026151657104492,12.026151657104492,11.926297777232323,11.976224717168407,111200
1999-01-06,12.150970458984375,12.188415668411139,12.063598303655263,12.063598303655263,41000
1999-01-07,12.107285499572754,12.275788957556498,12.082322024315904,12.150971581272243,222300
1999-01-08,12.175938606262207,12.188420347529519,12.026157711054472,12.14473425309393,135900
1999-01-11,11.851409912109375,12.107285534224427,11.807723830284854,12.107285534224427,129000
1999-01-12,11.857646942138672,12.032391212864926,11.795238274022152,11.838924341703716,7100
1999-01-13,11.938780784606934,12.026152938806879,11.782759080678458,11.782759080678458,25900
1999-01-14,11.739069938659668,11.888850735325182,11.6829021399101,11.770274271298316,20000
1999-01-15,11.795247077941895,11.901341892928674,11.75156097765322,11.782765335002273,6900
1999-01-19,12.194658279418945,12.194658279418945,11.982468729009405,12.157213064640791,12200
1999-01-20,12.144730567932129,12.275788811470964,12.094803618012572,12.207139255331574,32700
1999-01-21,12.10104751586914,12.232105792214295,12.10104751586914,12.232105792214295,20500
1999-01-22,12.182171821594238,12.26954395556059,11.96998235339024,12.019909287085298,20800
1999-01-25,11.72658920288086,12.18217249814978,11.72658920288086,12.18217249814978,13600
1999-01-26,11.957500457763672,11.957500457763672,11.676661459538535,11.857646591728068,15200
1999-01-27,11.77651596069336,11.926296767824596,11.77651596069336,11.926296767824596,7800
1999-01-28,11.795247077941895,11.957509736156968,11.795247077941895,11.807728820881515,17600
1999-01-29,11.77651596069336,11.845165497295175,11.664180355344934,11.795238561584764,39800
