Price,Close,High,Low,Open,Volume
Ticker,XLV,XLV,XLV,XLV,XLV
Date,,,,,
1998-12-22,17.008098602294922,17.029332183571196,16.85946353336101,16.85946353336101,5700
1998-12-23,17.39031410217285,17.39031410217285,17.11427737039233,17.11427737039233,18100
1998-12-24,17.496482849121094,17.496482849121094,17.337230881440988,17.411548466358372,4900
1998-12-28,17.24167251586914,17.496475557975582,17.24167251586914,17.44339159087007,15500
1998-12-29,17.623878479003906,17.623878479003906,17.24167388548334,17.24167388548334,5300
1998-12-30,17.475244522094727,17.687580421512646,17.475244522094727,17.666346831570856,17300
1998-12-31,17.666353225708008,17.666353225708008,17.496484444691585,17.53895163994569,6600
1999-01-04,17.623878479003906,17.921148718408794,17.517710536359306,17.83621436429311,249200
1999-01-05,17.899917602539062,17.899917602539062,17.66634809645611,17.66634809645611,4400
1999-01-06,18.19719123840332,18.19719123840332,17.984855284629653,18.027322475384384,38500
1999-01-07,18.112258911132812,18.13349250891843,17.899922933276624,18.027324519990337,15900
1999-01-08,18.335203170776367,18.335203170776367,18.154717673438093,18.154717673438093,24400
1999-01-11,18.377674102783203,18.51569245248637,18.21842216081801,18.32459012212814,7700
1999-01-12,18.303359985351562,18.515695948058656,18.282126389080855,18.430761562975817,270700
1999-01-13,18.133487701416016,18.260889254353362,17.517713528885494,17.517713528885494,7100
1999-01-14,17.984848022460938,18.25026785750316,17.921147262050805,18.197183890494717,12200
1999-01-15,18.22903823852539,18.282122217088364,18.048552711411276,18.048552711411276,7700
1999-01-19,18.74925994873047,18.791727128682293,18.430756099091784,18.536924048971347,22700
1999-01-20,18.85544204711914,19.110245318026156,18.74927401757455,18.85544204711914,25800
1999-01-21,18.19719123840332,18.812965504346955,18.154724047648585,18.812965504346955,23200
1999-01-22,18.12286376953125,18.260882064202548,17.942378307268783,18.069779810042288,67100
1999-01-25,18.271503448486328,18.28212024305256,18.133485119125304,18.133485119125304,495300
1999-01-26,18.356449127197266,18.367065928311895,18.122879502675378,18.303365121624108,187400
1999-01-27,18.175954818725586,18.40952433158304,18.175954818725586,18.40952433158304,6800
1999-01-28,18.515689849853516,18.57939061768558,18.345821135634676,18.345821135634676,25800
1999-01-29,18.515689849853516,18.53692343913087,18.282120367802612,18.53692343913087,13800
1999-02-01,18.621864318847656,18.664331512277183,18.451995545129545,18.60063072213289,34000
1999-02-02,18.34581756591797,18.377667943636578,18.09101454416911,18.32458398077223,141700
1999-02-03,18.696186065673828,18.696186065673828,18.303364439081022,18.303364439081022,38900
1999-02-04,18.558156967163086,18.64309132399221,18.430755431919405,18.579390556370367,7400
1999-02-05,18.34581756591797,18.55815341737535,18.218416055043537,18.55815341737535,16900
1999-02-08,18.335203170776367,18.43075431642604,18.260885613048842,18.43075431642604,6500
1999-02-09,18.006086349487305,18.40952460495931,18.006086349487305,18.388291012566043,220800
1999-02-10,18.048545837402344,18.048545837402344,17.793742837344897,17.87867717069738,17800
1999-02-11,18.536928176879883,18.536928176879883,17.92115393045432,17.98485471456731,5300
1999-02-12,18.26088523864746,18.430753938541855,18.154717301213463,18.430753938541855,8400
1999-02-16,18.430753707885742,18.558155231212144,18.345819359001478,18.345819359001478,18500
1999-02-17,18.239656448364258,18.515693158292937,18.218422855292822,18.388291599864317,12900
1999-02-18,18.473228454589844,18.483845252552253,18.18657490960483,18.303359687191318,11500
1999-02-19,18.52630615234375,18.600623712840257,18.47322218056053,18.47322218056053,13900
1999-02-22,18.91913604736328,18.92975284649199,18.5581648769871,18.600632073501945,17800
1999-02-23,18.88727569580078,18.96159325053412,18.68555661866744,18.96159325053412,15000
1999-02-24,18.66432762145996,19.01468189421774,18.66432762145996,18.940364321208516,28000
1999-02-25,18.483842849731445,18.579394018971872,18.260890121503785,18.579394018971872,98900
1999-02-26,18.536928176879883,18.590012163640708,18.27150824307576,18.558161771584214,10800
1999-03-01,18.505081176757812,18.51569797605601,18.282128391495668,18.494464377459614,8800
1999-03-02,18.494457244873047,18.781110715373377,18.377672497632172,18.621858787317638,11500
1999-03-03,18.377674102783203,18.558159637010423,18.345823714390164,18.558159637010423,13100
1999-03-04,18.70680046081543,18.70680046081543,18.505081273099485,18.643099664694606,10400
1999-03-05,19.1314697265625,19.173936917964415,18.919133769552925,18.9828345566558,25400
1999-03-08,19.15270233154297,19.15270233154297,18.98283357472219,19.089001547735176,62700
1999-03-09,19.004072189331055,19.19517459123494,18.897904188273337,18.919137788484882,12200
1999-03-10,19.17393684387207,19.17393684387207,18.87666650520739,18.982834483301918,10700
1999-03-11,19.30133628845215,19.407504254835274,19.1739347287924,19.1739347287924,23600
1999-03-12,19.19516372680664,19.471200373320453,19.19516372680664,19.386266020546973,24600
1999-03-15,19.25887107849121,19.39688944895449,19.173936696667656,19.322571864858876,144800
1999-03-16,19.216407775878906,19.32257577464067,19.18455737625038,19.32257577464067,9100
1999-03-17,19.1102294921875,19.269481404622397,19.035911933051217,19.152696668836807,2700
1999-03-18,19.375656127929688,19.375656127929688,19.00406820218857,19.00406820218857,9500
1999-03-19,19.29072380065918,19.4712093838244,19.21640620759115,19.38627499174665,6900
1999-03-22,19.237634658813477,19.428736989861292,19.21640106647483,19.237634658813477,40900
1999-03-23,18.70680046081543,19.19517323107508,18.643099664694606,19.19517323107508,15400
1999-03-24,18.791732788085938,18.791732788085938,18.57939682437875,18.664331209861626,12800
1999-03-25,19.1102294921875,19.1102294921875,18.855426432291665,18.96159437391493,9700
1999-03-26,18.961591720581055,19.04652606199463,18.919124549874265,18.97220851325775,6600
1999-03-29,19.19516372680664,19.24824769729007,18.98282784487294,18.98282784487294,8100
1999-03-30,19.1314697265625,19.269488098618723,19.089002535160585,19.173936917964415,37300
1999-03-31,19.02530860900879,19.19517743587494,19.02530860900879,19.19517743587494,6300
1999-04-01,19.02530860900879,19.07839261740446,18.791738972067833,19.02530860900879,22500
1999-04-05,19.44997787475586,19.534912275955666,19.322576272956148,19.322576272956148,12400
1999-04-06,19.47120475769043,19.619839908512493,19.407503978766687,19.534905536614172,14500
1999-04-07,19.84278678894043,19.938337929176097,19.598600541671498,19.598600541671498,15700
